SystematicName,Gene,Vol_fL,log2_ratio
YOR298C-A,MBF1,40,0.020847617
YOR298C-A,MBF1,45,-0.0754847
YOR298C-A,MBF1,50,0.161153124
YOR298C-A,MBF1,55,0.231349821
YOR298C-A,MBF1,60,0.099558022
YOR298C-A,MBF1,65,-0.080639451
YOR298C-A,MBF1,70,-0.069529012
YOR298C-A,MBF1,75,-0.369081216
YOR298W,MUM3,40,0.041979161
YOR298W,MUM3,45,0.111806801
YOR298W,MUM3,50,-0.445335805
YOR298W,MUM3,55,0.134842854
YOR298W,MUM3,60,0.244125676
YOR298W,MUM3,65,-0.011682628
YOR298W,MUM3,70,0.129673222
YOR298W,MUM3,75,-0.345285893
YOR299W,BUD7,40,0.145349027
YOR299W,BUD7,45,-0.271087111
YOR299W,BUD7,50,-0.438565385
YOR299W,BUD7,55,-0.080017123
YOR299W,BUD7,60,-0.374025133
YOR299W,BUD7,65,-0.080017123
YOR299W,BUD7,70,0.381752647
YOR299W,BUD7,75,0.44445053
YOR300W,NA,40,-1.266786541
YOR300W,NA,45,0.200120199
YOR300W,NA,50,0.192645078
YOR300W,NA,55,0.388565288
YOR300W,NA,60,0.075605657
YOR300W,NA,65,-0.152895574
YOR300W,NA,70,0.704592781
YOR300W,NA,75,-1.319253961
YOR301W,RAX1,40,-1.137503524
YOR301W,RAX1,45,-2.168326447
YOR301W,RAX1,50,-0.578578884
YOR301W,RAX1,55,-0.298658316
YOR301W,RAX1,60,0.004258881
YOR301W,RAX1,65,0.013795644
YOR301W,RAX1,70,0.853082446
YOR301W,RAX1,75,1.015378994
YOR302W,NA,40,-0.711178622
YOR302W,NA,45,-0.555403138
YOR302W,NA,50,0.229961536
YOR302W,NA,55,0.389223275
YOR302W,NA,60,-0.368603376
YOR302W,NA,65,0.074664079
YOR302W,NA,70,-0.337862747
YOR302W,NA,75,0.68469319
YOR303W,CPA1,40,-0.505734945
YOR303W,CPA1,45,0.540479378
YOR303W,CPA1,50,0.497386382
YOR303W,CPA1,55,-0.355902397
YOR303W,CPA1,60,-0.247579645
YOR303W,CPA1,65,-0.121466137
YOR303W,CPA1,70,-0.709953598
YOR303W,CPA1,75,0.35084464
YOR304C-A,BIL1,40,-1.109999062
YOR304C-A,BIL1,45,-0.751989999
YOR304C-A,BIL1,50,-0.116312154
YOR304C-A,BIL1,55,0.122931379
YOR304C-A,BIL1,60,0.166889285
YOR304C-A,BIL1,65,0.395156707
YOR304C-A,BIL1,70,0.055330249
YOR304C-A,BIL1,75,0.540638188
YOR304W,ISW2,40,-0.222513963
YOR304W,ISW2,45,-0.374070226
YOR304W,ISW2,50,-0.043234463
YOR304W,ISW2,55,-0.176835969
YOR304W,ISW2,60,-0.011882044
YOR304W,ISW2,65,0.290883041
YOR304W,ISW2,70,0.209746278
YOR304W,ISW2,75,0.194764886
YOR305W,RRG7,40,-1.102275723
YOR305W,RRG7,45,-0.428213933
YOR305W,RRG7,50,-0.223754187
YOR305W,RRG7,55,0.056015097
YOR305W,RRG7,60,0.496251891
YOR305W,RRG7,65,0.218882524
YOR305W,RRG7,70,0.416711325
YOR305W,RRG7,75,-0.020551326
YOR306C,MCH5,40,0.114672367
YOR306C,MCH5,45,-0.211721512
YOR306C,MCH5,50,0.315616768
YOR306C,MCH5,55,-0.235775338
YOR306C,MCH5,60,0.02852182
YOR306C,MCH5,65,-0.162861609
YOR306C,MCH5,70,-0.102642575
YOR306C,MCH5,75,0.157624512
YOR307C,SLY41,40,0.163579404
YOR307C,SLY41,45,-0.391175609
YOR307C,SLY41,50,-0.410970438
YOR307C,SLY41,55,-0.420008709
YOR307C,SLY41,60,0.234413915
YOR307C,SLY41,65,0.534639533
YOR307C,SLY41,70,0.261047977
YOR307C,SLY41,75,-0.33181878
YOR308C,SNU66,40,0.08780059
YOR308C,SNU66,45,-0.178861798
YOR308C,SNU66,50,0.187569331
YOR308C,SNU66,55,-0.155723561
YOR308C,SNU66,60,-0.286394814
YOR308C,SNU66,65,0.060203714
YOR308C,SNU66,70,0.16213487
YOR308C,SNU66,75,0.050777488
YOR309C,NA,40,1.638336353
YOR309C,NA,45,-0.054846595
YOR309C,NA,50,-0.098644484
YOR309C,NA,55,-0.163130414
YOR309C,NA,60,-1.288903083
YOR309C,NA,65,-0.945363149
YOR309C,NA,70,-1.767510164
YOR309C,NA,75,-0.192701941
YOR310C,NOP58,40,0.879694259
YOR310C,NOP58,45,0.378796626
YOR310C,NOP58,50,-0.027671901
YOR310C,NOP58,55,-0.155936044
YOR310C,NOP58,60,-0.35022966
YOR310C,NOP58,65,-0.674558995
YOR310C,NOP58,70,-0.613713994
YOR310C,NOP58,75,-0.125461374
YOR311C,DGK1,40,0.350969115
YOR311C,DGK1,45,-0.098080485
YOR311C,DGK1,50,-0.308454231
YOR311C,DGK1,55,0.049299859
YOR311C,DGK1,60,-0.261059421
YOR311C,DGK1,65,-0.243643556
YOR311C,DGK1,70,-0.067635
YOR311C,DGK1,75,0.39479199
YOR312C,RPL20B,40,-0.551124088
YOR312C,RPL20B,45,0.099031075
YOR312C,RPL20B,50,0.071959704
YOR312C,RPL20B,55,0.145763841
YOR312C,RPL20B,60,0.397196539
YOR312C,RPL20B,65,-0.007090051
YOR312C,RPL20B,70,0.059654912
YOR312C,RPL20B,75,-0.444698598
YOR313C,SPS4,40,-3.046699617
YOR313C,SPS4,45,-3.762448725
YOR313C,SPS4,50,-2.5161849
YOR313C,SPS4,55,0.173286307
YOR313C,SPS4,60,0.458767925
YOR313C,SPS4,65,0.916774507
YOR313C,SPS4,70,0.714703867
YOR313C,SPS4,75,0.677586843
YOR314W,NA,40,-3.130126452
YOR314W,NA,45,-4.820058512
YOR314W,NA,50,-2.190426962
YOR314W,NA,55,-0.121714212
YOR314W,NA,60,-0.269529508
YOR314W,NA,65,0.439995558
YOR314W,NA,70,1.157221412
YOR314W,NA,75,1.19895517
YOR314W-A,NA,40,NA
YOR314W-A,NA,45,1.83250057
YOR314W-A,NA,50,-0.103504576
YOR314W-A,NA,55,0.167456746
YOR314W-A,NA,60,0.290515142
YOR314W-A,NA,65,NA
YOR314W-A,NA,70,0.216036926
YOR314W-A,NA,75,NA
YOR315W,SFG1,40,-3.60659553
YOR315W,SFG1,45,-2.859434169
YOR315W,SFG1,50,-2.956069952
YOR315W,SFG1,55,0.010826344
YOR315W,SFG1,60,0.199784598
YOR315W,SFG1,65,1.037124228
YOR315W,SFG1,70,0.826158593
YOR315W,SFG1,75,0.73993392
YOR316C,COT1,40,0.617502489
YOR316C,COT1,45,0.044697603
YOR316C,COT1,50,-0.018195098
YOR316C,COT1,55,-0.027710893
YOR316C,COT1,60,-0.262800284
YOR316C,COT1,65,-0.332503075
YOR316C,COT1,70,-0.042103314
YOR316C,COT1,75,-0.205880648
YOR316C-A,NA,40,1.188314343
YOR316C-A,NA,45,-1.58240226
YOR316C-A,NA,50,0.035436397
YOR316C-A,NA,55,-0.694047616
YOR316C-A,NA,60,-0.570937074
YOR316C-A,NA,65,-0.548276476
YOR316C-A,NA,70,0.760854344
YOR316C-A,NA,75,-0.529660798
YOR317W,FAA1,40,-0.267309712
YOR317W,FAA1,45,-0.613196248
YOR317W,FAA1,50,-0.360419116
YOR317W,FAA1,55,-0.205611344
YOR317W,FAA1,60,0.114572258
YOR317W,FAA1,65,0.499657843
YOR317W,FAA1,70,0.592283834
YOR317W,FAA1,75,-0.209040026
YOR318C,NA,40,0.026897205
YOR318C,NA,45,-0.549084269
YOR318C,NA,50,-0.023200146
YOR318C,NA,55,-0.038799008
YOR318C,NA,60,-0.037679193
YOR318C,NA,65,0.322941018
YOR318C,NA,70,-0.070512017
YOR318C,NA,75,0.217623242
YOR319W,HSH49,40,-0.129523761
YOR319W,HSH49,45,-0.337258405
YOR319W,HSH49,50,-0.214709737
YOR319W,HSH49,55,-0.232145993
YOR319W,HSH49,60,0.252594816
YOR319W,HSH49,65,0.427949184
YOR319W,HSH49,70,0.264160621
YOR319W,HSH49,75,-0.2453163
YOR320C,GNT1,40,-0.35556050300000003
YOR320C,GNT1,45,-0.365700731
YOR320C,GNT1,50,-0.414075316
YOR320C,GNT1,55,-0.060918836
YOR320C,GNT1,60,0.383777738
YOR320C,GNT1,65,0.307018885
YOR320C,GNT1,70,0.350716443
YOR320C,GNT1,75,-0.126435336
YOR321W,PMT3,40,-0.113856212
YOR321W,PMT3,45,-0.843818418
YOR321W,PMT3,50,-0.304997699
YOR321W,PMT3,55,0.279964802
YOR321W,PMT3,60,0.01307807
YOR321W,PMT3,65,-0.172969305
YOR321W,PMT3,70,0.609566825
YOR321W,PMT3,75,0.101901731
YOR322C,LDB19,40,-0.306796348
YOR322C,LDB19,45,-0.30267014800000003
YOR322C,LDB19,50,0.128609639
YOR322C,LDB19,55,0.018904734
YOR322C,LDB19,60,-0.318055885
YOR322C,LDB19,65,-0.228669567
YOR322C,LDB19,70,0.025952599
YOR322C,LDB19,75,0.678668307
YOR323C,PRO2,40,0.661037297
YOR323C,PRO2,45,-0.223739883
YOR323C,PRO2,50,-0.100894463
YOR323C,PRO2,55,-0.063655063
YOR323C,PRO2,60,-0.714171246
YOR323C,PRO2,65,-0.256868019
YOR323C,PRO2,70,-0.102935051
YOR323C,PRO2,75,0.373566805
YOR324C,FRT1,40,0.427871911
YOR324C,FRT1,45,-0.344104662
YOR324C,FRT1,50,-0.065942702
YOR324C,FRT1,55,-0.043222625
YOR324C,FRT1,60,-0.582230493
YOR324C,FRT1,65,-0.269376965
YOR324C,FRT1,70,0.242179594
YOR324C,FRT1,75,0.334297796
YOR325W,NA,40,NA
YOR325W,NA,45,NA
YOR325W,NA,50,NA
YOR325W,NA,55,NA
YOR325W,NA,60,1.368708448
YOR325W,NA,65,-0.661879872
YOR325W,NA,70,2.258685661
YOR325W,NA,75,NA
YOR326W,MYO2,40,-1.031784127
YOR326W,MYO2,45,-0.796850795
YOR326W,MYO2,50,-0.210562897
YOR326W,MYO2,55,0.148420892
YOR326W,MYO2,60,0.20712175
YOR326W,MYO2,65,0.195837673
YOR326W,MYO2,70,0.708143401
YOR326W,MYO2,75,0.041611628
YOR327C,SNC2,40,0.8454675
YOR327C,SNC2,45,0.398729653
YOR327C,SNC2,50,0.087390398
YOR327C,SNC2,55,-0.220442835
YOR327C,SNC2,60,-0.406006125
YOR327C,SNC2,65,-0.180872983
YOR327C,SNC2,70,-0.61117882
YOR327C,SNC2,75,-0.572356116
YOR328W,PDR10,40,-0.031690999
YOR328W,PDR10,45,-1.075058508
YOR328W,PDR10,50,-0.29406829
YOR328W,PDR10,55,-0.071675869
YOR328W,PDR10,60,-0.262873669
YOR328W,PDR10,65,0.275040259
YOR328W,PDR10,70,0.558738333
YOR328W,PDR10,75,0.337436796
YOR329C,SCD5,40,-0.097029601
YOR329C,SCD5,45,-0.30097227
YOR329C,SCD5,50,0.149119954
YOR329C,SCD5,55,0.068136093
YOR329C,SCD5,60,-0.331097728
YOR329C,SCD5,65,-0.097592384
YOR329C,SCD5,70,0.218582746
YOR329C,SCD5,75,0.266602915
YOR329W-A,NA,40,0.795270907
YOR329W-A,NA,45,-0.300093995
YOR329W-A,NA,50,0.080368535
YOR329W-A,NA,55,-0.164188632
YOR329W-A,NA,60,-0.525743801
YOR329W-A,NA,65,-0.454485118
YOR329W-A,NA,70,0.156317388
YOR329W-A,NA,75,-0.053091517
YOR330C,MIP1,40,-0.748395035
YOR330C,MIP1,45,-0.636577605
YOR330C,MIP1,50,-0.160402722
YOR330C,MIP1,55,0.019575944
YOR330C,MIP1,60,-0.055987857
YOR330C,MIP1,65,0.1082257
YOR330C,MIP1,70,0.415338374
YOR330C,MIP1,75,0.56521896
YOR331C,NA,40,0.39952818
YOR331C,NA,45,-0.183646071
YOR331C,NA,50,0.119125282
YOR331C,NA,55,0.370209269
YOR331C,NA,60,-0.253475798
YOR331C,NA,65,-1.091280682
YOR331C,NA,70,-0.386774246
YOR331C,NA,75,0.431651619
YOR332W,VMA4,40,-0.439211451
YOR332W,VMA4,45,-0.152895704
YOR332W,VMA4,50,-0.132940532
YOR332W,VMA4,55,0.132723686
YOR332W,VMA4,60,-0.15741616
YOR332W,VMA4,65,0.182084645
YOR332W,VMA4,70,0.153304707
YOR332W,VMA4,75,0.276700512
YOR333C,NA,40,0.80706595
YOR333C,NA,45,-0.430822808
YOR333C,NA,50,-0.083567367
YOR333C,NA,55,0.333306011
YOR333C,NA,60,-0.325689259
YOR333C,NA,65,-0.763436616
YOR333C,NA,70,-0.027517781
YOR333C,NA,75,-0.09422066
YOR334W,MRS2,40,-0.281453024
YOR334W,MRS2,45,-0.169097531
YOR334W,MRS2,50,0.054712308
YOR334W,MRS2,55,-0.178781013
YOR334W,MRS2,60,-0.23193746
YOR334W,MRS2,65,-0.162220337
YOR334W,MRS2,70,0.291937528
YOR334W,MRS2,75,0.481624876
YOR335C,ALA1,40,0.301557092
YOR335C,ALA1,45,0.11116881
YOR335C,ALA1,50,-0.222100801
YOR335C,ALA1,55,-0.244785852
YOR335C,ALA1,60,-0.077752924
YOR335C,ALA1,65,0.186246151
YOR335C,ALA1,70,0.076783542
YOR335C,ALA1,75,-0.240980153
YOR335W-A,NA,40,-1.375261851
YOR335W-A,NA,45,-0.838572461
YOR335W-A,NA,50,-0.819607183
YOR335W-A,NA,55,-2.80177389
YOR335W-A,NA,60,0.980294591
YOR335W-A,NA,65,1.733606582
YOR335W-A,NA,70,-0.136385589
YOR335W-A,NA,75,-2.867032529
YOR336W,KRE5,40,-0.020098397
YOR336W,KRE5,45,-0.305640202
YOR336W,KRE5,50,-0.142384532
YOR336W,KRE5,55,0.112116798
YOR336W,KRE5,60,-0.199405675
YOR336W,KRE5,65,0.009740098
YOR336W,KRE5,70,0.50171472
YOR336W,KRE5,75,-0.113505602
YOR337W,TEA1,40,-0.462950266
YOR337W,TEA1,45,-0.690333757
YOR337W,TEA1,50,-0.081800785
YOR337W,TEA1,55,0.038051306
YOR337W,TEA1,60,-0.25406558
YOR337W,TEA1,65,-0.130212111
YOR337W,TEA1,70,0.122381257
YOR337W,TEA1,75,0.881607942
YOR338W,NA,40,-0.83391871
YOR338W,NA,45,-0.266693825
YOR338W,NA,50,0.726584355
YOR338W,NA,55,0.029170621
YOR338W,NA,60,0.677060079
YOR338W,NA,65,-1.164607731
YOR338W,NA,70,-0.768743552
YOR338W,NA,75,0.37933267
YOR339C,UBC11,40,0.166848615
YOR339C,UBC11,45,0.753938044
YOR339C,UBC11,50,0.023287461
YOR339C,UBC11,55,0.036860361
YOR339C,UBC11,60,0.027513422
YOR339C,UBC11,65,-0.710390205
YOR339C,UBC11,70,-0.661193919
YOR339C,UBC11,75,-0.17447213
YOR340C,RPA43,40,0.130481043
YOR340C,RPA43,45,0.21940851
YOR340C,RPA43,50,-0.05128206
YOR340C,RPA43,55,-0.016586643
YOR340C,RPA43,60,-0.115917325
YOR340C,RPA43,65,-0.222779972
YOR340C,RPA43,70,-0.457147845
YOR340C,RPA43,75,0.355360392
YOR341W,RPA190,40,0.796479708
YOR341W,RPA190,45,0.534878523
YOR341W,RPA190,50,-0.081867118
YOR341W,RPA190,55,-0.454654478
YOR341W,RPA190,60,-0.454970547
YOR341W,RPA190,65,-0.064400276
YOR341W,RPA190,70,-0.62841649
YOR341W,RPA190,75,-0.309271661
YOR342C,NA,40,-0.500539915
YOR342C,NA,45,-0.266516267
YOR342C,NA,50,0.149379086
YOR342C,NA,55,0.3035674
YOR342C,NA,60,-0.014788728
YOR342C,NA,65,-0.373117965
YOR342C,NA,70,-0.172870644
YOR342C,NA,75,0.555383581
YOR343C,NA,40,0.357418678
YOR343C,NA,45,-1.026107848
YOR343C,NA,50,-0.439167698
YOR343C,NA,55,-0.407888532
YOR343C,NA,60,-0.044029756
YOR343C,NA,65,0.221507157
YOR343C,NA,70,0.417586109
YOR343C,NA,75,0.339098495
YOR343W-A,NA,40,0.781796481
YOR343W-A,NA,45,-0.038257715
YOR343W-A,NA,50,NA
YOR343W-A,NA,55,-1.369615223
YOR343W-A,NA,60,-2.925313129
YOR343W-A,NA,65,0.82506091
YOR343W-A,NA,70,1.592948971
YOR343W-A,NA,75,NA
YOR343W-B,NA,40,0.794957102
YOR343W-B,NA,45,-0.799934516
YOR343W-B,NA,50,-0.500498781
YOR343W-B,NA,55,-0.638002305
YOR343W-B,NA,60,-0.506990109
YOR343W-B,NA,65,0.404987837
YOR343W-B,NA,70,-0.079402075
YOR343W-B,NA,75,0.450926583
YOR344C,TYE7,40,0.272841972
YOR344C,TYE7,45,0.160229955
YOR344C,TYE7,50,0.41098837
YOR344C,TYE7,55,0.01021576
YOR344C,TYE7,60,-0.600923163
YOR344C,TYE7,65,-0.49706198
YOR344C,TYE7,70,-0.398892237
YOR344C,TYE7,75,0.276587325
YOR345C,NA,40,2.210435046
YOR345C,NA,45,NA
YOR345C,NA,50,-1.516100643
YOR345C,NA,55,NA
YOR345C,NA,60,NA
YOR345C,NA,65,NA
YOR345C,NA,70,1.595609745
YOR345C,NA,75,NA
YOR346W,REV1,40,-0.008829191
YOR346W,REV1,45,-0.066004556
YOR346W,REV1,50,-0.152809384
YOR346W,REV1,55,-0.547063743
YOR346W,REV1,60,-0.17011847
YOR346W,REV1,65,0.356506494
YOR346W,REV1,70,0.376314975
YOR346W,REV1,75,-2.90213e-4
YOR347C,PYK2,40,0.040238696
YOR347C,PYK2,45,-0.968741479
YOR347C,PYK2,50,-0.028877215
YOR347C,PYK2,55,-0.23760833
YOR347C,PYK2,60,-0.352250896
YOR347C,PYK2,65,0.140003897
YOR347C,PYK2,70,0.415303018
YOR347C,PYK2,75,0.499357264
YOR348C,PUT4,40,0.636701471
YOR348C,PUT4,45,-0.628958405
YOR348C,PUT4,50,0.345189718
YOR348C,PUT4,55,-0.376473918
YOR348C,PUT4,60,-0.314935508
YOR348C,PUT4,65,-0.756640957
YOR348C,PUT4,70,0.641611385
YOR348C,PUT4,75,-0.318109756
YOR349W,CIN1,40,0.478584436
YOR349W,CIN1,45,-0.38210361
YOR349W,CIN1,50,-0.433291065
YOR349W,CIN1,55,-0.081070739
YOR349W,CIN1,60,-0.242886671
YOR349W,CIN1,65,0.276387926
YOR349W,CIN1,70,0.166789636
YOR349W,CIN1,75,-0.03710188
YOR350C,MNE1,40,-0.258845258
YOR350C,MNE1,45,-0.684387193
YOR350C,MNE1,50,-0.29228117
YOR350C,MNE1,55,-0.379426924
YOR350C,MNE1,60,-0.025868086
YOR350C,MNE1,65,0.632204169
YOR350C,MNE1,70,0.484551012
YOR350C,MNE1,75,0.036059663
YOR351C,MEK1,40,0.36681629
YOR351C,MEK1,45,-0.908139142
YOR351C,MEK1,50,-0.308677071
YOR351C,MEK1,55,-0.232411177
YOR351C,MEK1,60,-0.359008747
YOR351C,MEK1,65,0.076162172
YOR351C,MEK1,70,0.802354241
YOR351C,MEK1,75,-0.087462841
YOR352W,TFB6,40,0.946798083
YOR352W,TFB6,45,-0.356558513
YOR352W,TFB6,50,-0.260359824
YOR352W,TFB6,55,-0.205483496
YOR352W,TFB6,60,-0.394684437
YOR352W,TFB6,65,0.019294203
YOR352W,TFB6,70,-0.176077228
YOR352W,TFB6,75,-0.104648682
YOR353C,SOG2,40,0.329529143
YOR353C,SOG2,45,-0.325751196
YOR353C,SOG2,50,-0.095232099
YOR353C,SOG2,55,-0.250437624
YOR353C,SOG2,60,-0.136111734
YOR353C,SOG2,65,0.093970078
YOR353C,SOG2,70,0.12944343
YOR353C,SOG2,75,0.134362645
YOR354C,MSC6,40,0.912722077
YOR354C,MSC6,45,-0.119518623
YOR354C,MSC6,50,-0.036786795
YOR354C,MSC6,55,-0.182540135
YOR354C,MSC6,60,-0.512508611
YOR354C,MSC6,65,-0.239145593
YOR354C,MSC6,70,-0.45079225
YOR354C,MSC6,75,0.085488313
YOR355W,GDS1,40,-0.377256317
YOR355W,GDS1,45,-0.498969673
YOR355W,GDS1,50,0.239415043
YOR355W,GDS1,55,-0.212549804
YOR355W,GDS1,60,0.064002927
YOR355W,GDS1,65,0.248996917
YOR355W,GDS1,70,0.158879911
YOR355W,GDS1,75,0.174790322
YOR356W,CIR2,40,-0.505161942
YOR356W,CIR2,45,-0.560558809
YOR356W,CIR2,50,0.193289919
YOR356W,CIR2,55,-0.363914019
YOR356W,CIR2,60,-0.074216784
YOR356W,CIR2,65,0.06676543
YOR356W,CIR2,70,0.298830246
YOR356W,CIR2,75,0.55541128
YOR357C,SNX3,40,0.120521457
YOR357C,SNX3,45,0.070344006
YOR357C,SNX3,50,0.198246529
YOR357C,SNX3,55,-0.119121989
YOR357C,SNX3,60,0.091641797
YOR357C,SNX3,65,0.119293477
YOR357C,SNX3,70,-0.008472776
YOR357C,SNX3,75,-0.623876124
YOR358W,HAP5,40,-0.318351432
YOR358W,HAP5,45,-0.53993221
YOR358W,HAP5,50,-0.010947509
YOR358W,HAP5,55,0.260916748
YOR358W,HAP5,60,-0.679993957
YOR358W,HAP5,65,-0.471527705
YOR358W,HAP5,70,0.257108009
YOR358W,HAP5,75,0.831132663
YOR359W,VTS1,40,-0.124445081
YOR359W,VTS1,45,0.316273357
YOR359W,VTS1,50,-0.002799127
YOR359W,VTS1,55,0.077212878
YOR359W,VTS1,60,-0.254871677
YOR359W,VTS1,65,-0.50714732
YOR359W,VTS1,70,-0.3276594
YOR359W,VTS1,75,0.532058762
YOR360C,PDE2,40,-0.690291702
YOR360C,PDE2,45,0.016347699
YOR360C,PDE2,50,0.104309871
YOR360C,PDE2,55,0.053753378
YOR360C,PDE2,60,0.478994815
YOR360C,PDE2,65,-0.535958657
YOR360C,PDE2,70,0.173353337
YOR360C,PDE2,75,0.063205794
YOR361C,PRT1,40,-0.039025966
YOR361C,PRT1,45,0.302870384
YOR361C,PRT1,50,0.068824412
YOR361C,PRT1,55,-0.15212126
YOR361C,PRT1,60,-0.152980945
YOR361C,PRT1,65,-0.00790264
YOR361C,PRT1,70,-0.242423806
YOR361C,PRT1,75,0.144114854
YOR362C,PRE10,40,0.962871126
YOR362C,PRE10,45,0.487288357
YOR362C,PRE10,50,-0.068071199
YOR362C,PRE10,55,-0.098416488
YOR362C,PRE10,60,-0.299857303
YOR362C,PRE10,65,-0.537782081
YOR362C,PRE10,70,-0.736033429
YOR362C,PRE10,75,-0.600582726
YOR363C,PIP2,40,0.007131478
YOR363C,PIP2,45,-0.643320104
YOR363C,PIP2,50,-0.262748469
YOR363C,PIP2,55,-0.074828613
YOR363C,PIP2,60,-0.315152355
YOR363C,PIP2,65,0.007131478
YOR363C,PIP2,70,0.564321361
YOR363C,PIP2,75,0.361139544
YOR364W,NA,40,-2.249645101
YOR364W,NA,45,-0.914714341
YOR364W,NA,50,0.107472423
YOR364W,NA,55,0.699755331
YOR364W,NA,60,0.047129517
YOR364W,NA,65,0.29620127
YOR364W,NA,70,0.4891005
YOR364W,NA,75,-0.163230349
YOR365C,NA,40,0.87742046
YOR365C,NA,45,-0.023446348
YOR365C,NA,50,-0.487738962
YOR365C,NA,55,-0.610288582
YOR365C,NA,60,-0.132675418
YOR365C,NA,65,0.17949371
YOR365C,NA,70,0.055742103
YOR365C,NA,75,-0.460356028
YOR366W,NA,40,0.112655377
YOR366W,NA,45,0.323682006
YOR366W,NA,50,0.060152594
YOR366W,NA,55,-0.57672733
YOR366W,NA,60,0.123120076
YOR366W,NA,65,0.643463847
YOR366W,NA,70,-0.960792534
YOR366W,NA,75,-0.341415492
YOR367W,SCP1,40,-0.443669141
YOR367W,SCP1,45,-0.463364289
YOR367W,SCP1,50,-0.077326784
YOR367W,SCP1,55,-0.087676678
YOR367W,SCP1,60,-0.077326784
YOR367W,SCP1,65,0.332267795
YOR367W,SCP1,70,0.152800554
YOR367W,SCP1,75,0.413666651
YOR368W,RAD17,40,-0.840301706
YOR368W,RAD17,45,-0.79986137
YOR368W,RAD17,50,-0.043510688
YOR368W,RAD17,55,0.305016863
YOR368W,RAD17,60,0.588147487
YOR368W,RAD17,65,0.220550541
YOR368W,RAD17,70,0.132772334
YOR368W,RAD17,75,-0.157700142
YOR369C,RPS12,40,-0.07212203
YOR369C,RPS12,45,-0.117379808
YOR369C,RPS12,50,-0.228044964
YOR369C,RPS12,55,0.074207858
YOR369C,RPS12,60,0.134429809
YOR369C,RPS12,65,0.276659225
YOR369C,RPS12,70,-0.016005462
YOR369C,RPS12,75,-0.116668066
YOR370C,MRS6,40,-0.479207824
YOR370C,MRS6,45,-0.269525024
YOR370C,MRS6,50,-0.170813446
YOR370C,MRS6,55,-0.223407832
YOR370C,MRS6,60,-0.028601634
YOR370C,MRS6,65,0.278883365
YOR370C,MRS6,70,0.249897508
YOR370C,MRS6,75,0.406434702
YOR371C,GPB1,40,-0.01521125
YOR371C,GPB1,45,-0.658276706
YOR371C,GPB1,50,-0.273192428
YOR371C,GPB1,55,-0.261469943
YOR371C,GPB1,60,-0.207454631
YOR371C,GPB1,65,0.125356948
YOR371C,GPB1,70,0.720910416
YOR371C,GPB1,75,0.150645852
YOR372C,NDD1,40,-2.100162704
YOR372C,NDD1,45,-1.725876529
YOR372C,NDD1,50,-0.56714803
YOR372C,NDD1,55,0.311042934
YOR372C,NDD1,60,0.460357656
YOR372C,NDD1,65,0.358920984
YOR372C,NDD1,70,0.485862399
YOR372C,NDD1,75,0.575435622
YOR373W,NUD1,40,-1.132785178
YOR373W,NUD1,45,-2.219907158
YOR373W,NUD1,50,-0.539664154
YOR373W,NUD1,55,0.451267966
YOR373W,NUD1,60,0.265105756
YOR373W,NUD1,65,0.089217589
YOR373W,NUD1,70,0.59487797
YOR373W,NUD1,75,0.583303277
YOR374W,ALD4,40,0.869819596
YOR374W,ALD4,45,-0.316652091
YOR374W,ALD4,50,0.099351391
YOR374W,ALD4,55,-0.409439429
YOR374W,ALD4,60,-0.321007035
YOR374W,ALD4,65,-0.399682779
YOR374W,ALD4,70,-0.010072994
YOR374W,ALD4,75,-0.0089015
YOR375C,GDH1,40,-0.847764012
YOR375C,GDH1,45,-1.392469331
YOR375C,GDH1,50,-1.109195504
YOR375C,GDH1,55,-1.004174844
YOR375C,GDH1,60,-0.591102178
YOR375C,GDH1,65,0.760100804
YOR375C,GDH1,70,1.038913791
YOR375C,GDH1,75,0.756348877
YOR376W,NA,40,-0.536165279
YOR376W,NA,45,0.424185645
YOR376W,NA,50,0.110469333
YOR376W,NA,55,0.181552431
YOR376W,NA,60,-0.44665896
YOR376W,NA,65,-0.302025972
YOR376W,NA,70,-0.036991775
YOR376W,NA,75,0.304934846
YOR376W-A,NA,40,0.565209958
YOR376W-A,NA,45,-0.226194447
YOR376W-A,NA,50,-0.697078097
YOR376W-A,NA,55,0.512949897
YOR376W-A,NA,60,-0.948297118
YOR376W-A,NA,65,-0.032641157
YOR376W-A,NA,70,0.118408299
YOR376W-A,NA,75,0.05702158
YOR377W,ATF1,40,0.656060339
YOR377W,ATF1,45,-0.332634482
YOR377W,ATF1,50,-0.131728223
YOR377W,ATF1,55,-0.025973144
YOR377W,ATF1,60,-0.473101081
YOR377W,ATF1,65,-0.041140278
YOR377W,ATF1,70,-0.140713507
YOR377W,ATF1,75,0.183803594
YOR378W,AMF1,40,0.346973224
YOR378W,AMF1,45,-0.98544724399999994
YOR378W,AMF1,50,-0.632268215
YOR378W,AMF1,55,-0.826091485
YOR378W,AMF1,60,-0.657214573
YOR378W,AMF1,65,0.392254104
YOR378W,AMF1,70,1.125974038
YOR378W,AMF1,75,-0.176588732
YOR379C,NA,40,NA
YOR379C,NA,45,NA
YOR379C,NA,50,NA
YOR379C,NA,55,NA
YOR379C,NA,60,0.153912683
YOR379C,NA,65,-1.778973121
YOR379C,NA,70,NA
YOR379C,NA,75,2.721597193
YOR380W,RDR1,40,-0.25738256
YOR380W,RDR1,45,-0.770224845
